,accuracy,val_accuracy,loss,val_loss
0,0.2981691360473633,0.7258485555648804,1.0808387994766235,0.760296642780304
1,0.7253705263137817,0.7258485555648804,0.7798640131950378,0.9058215618133545
2,0.7314733862876892,0.7258485555648804,0.8772183656692505,0.7315527200698853
3,0.7253705263137817,0.7258485555648804,0.7146908044815063,0.7158571481704712
4,0.7262423634529114,0.7258485555648804,0.7006611824035645,0.6900081038475037
5,0.7288578748703003,0.7310705184936523,0.6583667397499084,0.6660124659538269
6,0.7358326315879822,0.7362924218177795,0.6203091740608215,0.6387330889701843
7,0.7480383515357971,0.7415143847465515,0.5779827833175659,0.618633508682251
8,0.7637314796447754,0.7467362880706787,0.540922999382019,0.5832934975624084
9,0.7855274677276611,0.7493472695350647,0.48444029688835144,0.582460343837738
10,0.7986050844192505,0.7859007716178894,0.48190081119537354,0.5446648001670837
11,0.8360941410064697,0.7911227345466614,0.41852933168411255,0.5281741619110107
12,0.851787269115448,0.8093994855880737,0.3897184729576111,0.5184508562088013
13,0.8561464548110962,0.7989556193351746,0.3688834607601166,0.5762253999710083
14,0.8622493743896484,0.8015666007995605,0.3899899423122406,0.507260262966156
15,0.861377477645874,0.8093994855880737,0.3307083547115326,0.502372682094574
16,0.8692240715026855,0.8120104670524597,0.31266963481903076,0.514292299747467
17,0.8788142800331116,0.8067885041236877,0.30285587906837463,0.5018565654754639
18,0.8910200595855713,0.8120104670524597,0.28081896901130676,0.49838098883628845
19,0.9006102681159973,0.8120104670524597,0.26688680052757263,0.49829867482185364
